Date,Store ID,Product ID,Forecast
2023-01-09,S001,P0003,118.55463365568585
2023-01-10,S001,P0003,125.7402669519862
2023-01-11,S001,P0003,133.81714157931617
2023-01-12,S001,P0003,126.67762431602387
2023-01-13,S001,P0003,118.8914964504099
2023-01-14,S001,P0003,132.98230142112158
2023-01-15,S001,P0003,127.4997489077748
2023-01-16,S001,P0003,109.53658263308279
2023-01-17,S001,P0003,117.46774542245917
2023-01-18,S001,P0003,126.56326113892047
2023-01-19,S001,P0003,120.69025574009913
2023-01-20,S001,P0003,114.3857177375384
2023-01-21,S001,P0003,130.13383938600117
2023-01-22,S001,P0003,126.43960773776777
2023-01-23,S001,P0003,110.34701777145831
2023-01-24,S001,P0003,120.1797014156669
2023-01-25,S001,P0003,131.15534883588734
2023-01-26,S001,P0003,127.08929871813048
2023-01-27,S001,P0003,122.46885137692996
2023-01-28,S001,P0003,139.73209998435064
2023-01-29,S001,P0003,137.34290479251754
2023-01-30,S001,P0003,122.31034136836405
2023-01-31,S001,P0003,132.93037975599705
2023-02-01,S001,P0003,144.4011394102946
2023-02-02,S001,P0003,140.52707142930322
2023-02-03,S001,P0003,135.79360378612864
2023-02-04,S001,P0003,152.64603435552436
2023-02-05,S001,P0003,149.5642940739129
2023-02-06,S001,P0003,133.58191677366634
2023-02-07,S001,P0003,143.0269860574708
2023-02-08,S001,P0003,153.1364250635396
2023-02-09,S001,P0003,147.75900862201593
2023-02-10,S001,P0003,141.42866764783295
2023-02-11,S001,P0003,156.64190990013347
2023-02-12,S001,P0003,151.93102283485808
2023-02-13,S001,P0003,134.38144127744388
2023-02-14,S001,P0003,142.3710979189032
2023-02-15,S001,P0003,151.18317017939984
2023-02-16,S001,P0003,144.707649295211
2023-02-17,S001,P0003,137.51334511556342
2023-02-18,S001,P0003,152.12419038192772
2023-02-19,S001,P0003,147.0915446710474
2023-02-20,S001,P0003,129.51090896269824
2023-02-21,S001,P0003,137.76088998736117
2023-02-22,S001,P0003,147.11584131325975
2023-02-23,S001,P0003,141.44761227045547
2023-02-24,S001,P0003,135.29801506997904
2023-02-25,S001,P0003,151.15586243785287
2023-02-26,S001,P0003,147.53011093007404
2023-02-27,S001,P0003,131.46822148382796
2023-02-28,S001,P0003,141.2960873740141
2023-03-01,S001,P0003,152.2323721265916
2023-03-02,S001,P0003,148.09191656115232
2023-03-03,S001,P0003,143.35992306923106
2023-03-04,S001,P0003,160.47071958697234
2023-03-05,S001,P0003,157.88273344048764
2023-03-06,S001,P0003,142.59800931716313
2023-03-07,S001,P0003,152.9040292863787
2023-03-08,S001,P0003,163.98917841353773
2023-03-09,S001,P0003,159.64720386066838
2023-03-10,S001,P0003,154.3521972646128
2023-03-11,S001,P0003,170.53787711988736
2023-03-12,S001,P0003,166.6727834661044
2023-03-13,S001,P0003,149.7797096677233
2023-03-14,S001,P0003,158.1771284875102
2023-03-15,S001,P0003,167.09396408855946
2023-03-16,S001,P0003,160.37307459082785
2023-03-17,S001,P0003,152.5449999188667
2023-03-18,S001,P0003,166.10578416683745
2023-03-19,S001,P0003,159.59052395085448
2023-03-20,S001,P0003,140.09101230138376
2023-03-21,S001,P0003,145.99528441130497
2023-03-22,S001,P0003,152.6004690074344
2023-03-23,S001,P0003,143.8143635410355
2023-03-24,S001,P0003,134.22734162851128
2023-03-25,S001,P0003,146.3884540711386
2023-03-26,S001,P0003,138.8774240708837
2023-03-27,S001,P0003,118.82095094463335
2023-03-28,S001,P0003,124.63116773029064
2023-03-29,S001,P0003,131.61768869297904
2023-03-30,S001,P0003,123.68868950518024
2023-03-31,S001,P0003,115.4226445277494
2023-04-01,S001,P0003,129.34458964420884
2023-04-02,S001,P0003,123.99860915820481
2023-04-03,S001,P0003,106.46494978369525
2023-04-04,S001,P0003,115.09958695594878
2023-04-05,S001,P0003,125.14765094155331
2023-04-06,S001,P0003,120.44611940271503
2023-04-07,S001,P0003,115.4973581096867
2023-04-08,S001,P0003,132.74733008479026
2023-04-09,S001,P0003,130.6601194053121
2023-04-10,S001,P0003,116.23711774680044
2023-04-11,S001,P0003,127.7586427987976
2023-04-12,S001,P0003,140.39934034914285
2023-04-13,S001,P0003,137.93272296272733
2023-04-14,S001,P0003,134.80637669913662
2023-04-15,S001,P0003,153.4216106885156
2023-04-16,S001,P0003,152.20915653609086
2023-04-17,S001,P0003,138.14923352358988
2023-04-18,S001,P0003,149.5137247583729
2023-04-19,S001,P0003,161.48180085458165
2023-04-20,S001,P0003,157.84433805614174
2023-04-21,S001,P0003,153.07866556758003
2023-04-22,S001,P0003,169.627429559659
2023-04-23,S001,P0003,165.97320229115974
2023-04-24,S001,P0003,149.15718215632916
2023-04-25,S001,P0003,157.5197670980094
2023-04-26,S001,P0003,166.31438168922983
2023-04-27,S001,P0003,159.4099537270347
2023-04-28,S001,P0003,151.36362787916516
2023-04-29,S001,P0003,164.69755900633152
2023-04-30,S001,P0003,157.97146960142123
2023-05-01,S001,P0003,138.29937244785853
2023-05-02,S001,P0003,144.08829399610084
2023-05-03,S001,P0003,150.65042811954635
2023-05-04,S001,P0003,141.90416040038377
2023-05-05,S001,P0003,132.44558852776316
2023-05-06,S001,P0003,144.824412179428
2023-05-07,S001,P0003,137.61589945668328
2023-05-08,S001,P0003,117.93734488609513
2023-05-09,S001,P0003,124.18685935263068
2023-05-10,S001,P0003,131.6559173158688
2023-05-11,S001,P0003,124.23108817663967
2023-05-12,S001,P0003,116.4665555115767
2023-05-13,S001,P0003,130.86126776193035
2023-05-14,S001,P0003,125.93239061224236
2023-05-15,S001,P0003,108.73343326331167
2023-05-16,S001,P0003,117.59484138551889
2023-05-17,S001,P0003,127.73843115585319
2023-05-18,S001,P0003,122.98103832919915
2023-05-19,S001,P0003,117.80893269823304
2023-05-20,S001,P0003,134.6567892059115
2023-05-21,S001,P0003,131.9828361280594
2023-05-22,S001,P0003,116.78850659683366
2023-05-23,S001,P0003,127.36034547055465
2023-05-24,S001,P0003,138.88551143294154
2023-05-25,S001,P0003,135.15622094547044
2023-05-26,S001,P0003,130.64466499068587
2023-05-27,S001,P0003,147.78217885830406
2023-05-28,S001,P0003,145.0342830330626
2023-05-29,S001,P0003,129.41992775651218
2023-05-30,S001,P0003,139.25270797872093
2023-05-31,S001,P0003,149.75541127543107
2023-06-01,S001,P0003,144.7632751809084
2023-06-02,S001,P0003,138.79752117689873
2023-06-03,S001,P0003,154.342987047085
2023-06-04,S001,P0003,149.92152119956438
2023-06-05,S001,P0003,132.6095197814136
2023-06-06,S001,P0003,140.77742288281797
2023-06-07,S001,P0003,149.70258184804942
2023-06-08,S001,P0003,143.2709221769349
2023-06-09,S001,P0003,136.04901428796455
2023-06-10,S001,P0003,150.56041485242582
2023-06-11,S001,P0003,145.3579779892533
2023-06-12,S001,P0003,127.54054658424121
2023-06-13,S001,P0003,135.49186242433626
2023-06-14,S001,P0003,144.49312191760606
2023-06-15,S001,P0003,138.42460863762847
2023-06-16,S001,P0003,131.83801357885187
2023-06-17,S001,P0003,147.23329641403998
2023-06-18,S001,P0003,143.13176991713976
2023-06-19,S001,P0003,126.59379353235308
2023-06-20,S001,P0003,135.95888408545238
2023-06-21,S001,P0003,146.45963423470027
2023-06-22,S001,P0003,141.9248293287183
2023-06-23,S001,P0003,136.85332974261394
2023-06-24,S001,P0003,153.6925263371285
2023-06-25,S001,P0003,150.9130048308852
2023-06-26,S001,P0003,135.5277595228183
2023-06-27,S001,P0003,145.83372081303207
2023-06-28,S001,P0003,157.02694685056514
2023-06-29,S001,P0003,152.90683409797543
2023-06-30,S001,P0003,147.9508834460978
2023-07-01,S001,P0003,164.5938052175594
2023-07-02,S001,P0003,161.30258154974143
2023-07-03,S001,P0003,145.09581652243227
2023-07-04,S001,P0003,154.28513599892483
2023-07-05,S001,P0003,164.08999259034562
2023-07-06,S001,P0003,158.34124297410565
2023-07-07,S001,P0003,151.55505358661412
2023-07-08,S001,P0003,166.21094374911112
2023-07-09,S001,P0003,160.82561598266693
2023-07-10,S001,P0003,142.4709397447226
2023-07-11,S001,P0003,149.51388996240462
2023-07-12,S001,P0003,157.22983755624466
2023-07-13,S001,P0003,149.50460213280877
2023-07-14,S001,P0003,140.90686573677985
2023-07-15,S001,P0003,153.96479829242077
2023-07-16,S001,P0003,147.23858357564635
2023-07-17,S001,P0003,127.83724749563731
2023-07-18,S001,P0003,134.15762097966854
2023-07-19,S001,P0003,141.4968602815622
2023-07-20,S001,P0003,133.75395437786548
2023-07-21,S001,P0003,125.50183129654081
2023-07-22,S001,P0003,139.2639200977936
2023-07-23,S001,P0003,133.58685648467358
2023-07-24,S001,P0003,115.55772607436046
2023-07-25,S001,P0003,123.54366339851578
2023-07-26,S001,P0003,132.80520905933946
2023-07-27,S001,P0003,127.19882898121745
2023-07-28,S001,P0003,121.25017724214882
2023-07-29,S001,P0003,137.43192517804033
2023-07-30,S001,P0003,134.2378080631241
2023-07-31,S001,P0003,118.70124516504748
2023-08-01,S001,P0003,129.1363125739051
2023-08-02,S001,P0003,140.75243324752373
2023-08-03,S001,P0003,137.35815199600677
2023-08-04,S001,P0003,133.43554346187076
2023-08-05,S001,P0003,151.4190460739851
2023-08-06,S001,P0003,149.7703480791006
2023-08-07,S001,P0003,135.4976614271801
2023-08-08,S001,P0003,146.89714855965676
2023-08-09,S001,P0003,159.16785819306284
2023-08-10,S001,P0003,156.1155356156398
2023-08-11,S001,P0003,152.2268594448845
2023-08-12,S001,P0003,169.94790760323093
2023-08-13,S001,P0003,167.75849388383386
2023-08-14,S001,P0003,152.69073109497577
2023-08-15,S001,P0003,163.0696103014247
2023-08-16,S001,P0003,174.1269801810672
2023-08-17,S001,P0003,169.70432249531484
2023-08-18,S001,P0003,164.32590771576204
2023-08-19,S001,P0003,180.47616626690706
2023-08-20,S001,P0003,176.6729490890394
2023-08-21,S001,P0003,159.98506449971313
2023-08-22,S001,P0003,168.77190961660608
2023-08-23,S001,P0003,178.29660602962315
2023-08-24,S001,P0003,172.42805760396192
2023-08-25,S001,P0003,165.7135319570521
2023-08-26,S001,P0003,180.65561374536384
2023-08-27,S001,P0003,175.78521102569604
2023-08-28,S001,P0003,158.17900398347143
2023-08-29,S001,P0003,166.1991514017996
2023-08-30,S001,P0003,175.10665665623583
2023-08-31,S001,P0003,168.7637985577685
2023-09-01,S001,P0003,161.7072118574851
2023-09-02,S001,P0003,176.42544526543227
2023-09-03,S001,P0003,171.43265512232182
2023-09-04,S001,P0003,153.78679884773675
2023-09-05,S001,P0003,161.83011716689975
2023-09-06,S001,P0003,170.80328020402172
2023-09-07,S001,P0003,164.54857660622702
2023-09-08,S001,P0003,157.58370573661963
2023-09-09,S001,P0003,172.37997817320831
2023-09-10,S001,P0003,167.43656290482733
2023-09-11,S001,P0003,149.79912906311094
2023-09-12,S001,P0003,157.8006588516323
2023-09-13,S001,P0003,166.67579871021917
2023-09-14,S001,P0003,160.26412431422108
2023-09-15,S001,P0003,153.0838804255976
2023-09-16,S001,P0003,167.61000624930864
2023-09-17,S001,P0003,162.34809429948905
2023-09-18,S001,P0003,144.35264403990942
2023-09-19,S001,P0003,151.96740369739751
2023-09-20,S001,P0003,160.4391867188345
2023-09-21,S001,P0003,153.6205599100309
2023-09-22,S001,P0003,146.04298695307722
2023-09-23,S001,P0003,160.19426108652107
2023-09-24,S001,P0003,154.59189772450182
2023-09-25,S001,P0003,136.30086990474064
2023-09-26,S001,P0003,143.67349968953783
2023-09-27,S001,P0003,151.96290913880298
2023-09-28,S001,P0003,145.02544186479793
2023-09-29,S001,P0003,137.39364917655146
2023-09-30,S001,P0003,151.55368088591894
2023-10-01,S001,P0003,146.0187535895053
2023-10-02,S001,P0003,127.8470770206994
2023-10-03,S001,P0003,135.38204503261065
2023-10-04,S001,P0003,143.8660842069938
2023-10-05,S001,P0003,137.14355676181336
2023-10-06,S001,P0003,129.73429419007272
2023-10-07,S001,P0003,144.1115814752435
2023-10-08,S001,P0003,138.77624250047631
2023-10-09,S001,P0003,120.77518382977703
2023-10-10,S001,P0003,128.44217958905722
2023-10-11,S001,P0003,137.0122670101627
2023-10-12,S001,P0003,130.32512710068403
2023-10-13,S001,P0003,122.89900666384824
2023-10-14,S001,P0003,137.20898403740244
2023-10-15,S001,P0003,131.76121506533937
2023-10-16,S001,P0003,113.61150629472509
2023-10-17,S001,P0003,121.1059922697448
2023-10-18,S001,P0003,129.49528524789145
2023-10-19,S001,P0003,122.6374753075931
2023-10-20,S001,P0003,115.07154530520303
2023-10-21,S001,P0003,129.29501583556578
2023-10-22,S001,P0003,123.83747371684508
2023-10-23,S001,P0003,105.7783517556456
2023-10-24,S001,P0003,113.48676058242413
2023-10-25,S001,P0003,122.23476724576906
2023-10-26,S001,P0003,115.8995265413438
2023-10-27,S001,P0003,109.03585831792506
2023-10-28,S001,P0003,124.15311456344685
2023-10-29,S001,P0003,119.78801739130509
2023-10-30,S001,P0003,103.02186132516806
2023-10-31,S001,P0003,112.21990350094372
2023-11-01,S001,P0003,122.64435570584267
2023-11-02,S001,P0003,118.15639917505439
2023-11-03,S001,P0003,113.28882548295714
2023-11-04,S001,P0003,130.5231521499097
2023-11-05,S001,P0003,128.36289335833283
2023-11-06,S001,P0003,113.85137279800895
2023-11-07,S001,P0003,125.31189030508827
2023-11-08,S001,P0003,137.96163891353078
2023-11-09,S001,P0003,135.6147710126287
2023-11-10,S001,P0003,132.75619034777833
2023-11-11,S001,P0003,151.81988822928426
2023-11-12,S001,P0003,151.26347125323647
2023-11-13,S001,P0003,138.0872325677176
2023-11-14,S001,P0003,150.57554246072488
2023-11-15,S001,P0003,163.91191915079904
2023-11-16,S001,P0003,161.88314394191548
2023-11-17,S001,P0003,158.9539651934762
2023-11-18,S001,P0003,177.5461804214084
2023-11-19,S001,P0003,176.11371893015385
2023-11-20,S001,P0003,161.66205705076425
2023-11-21,S001,P0003,172.48972741580678
2023-11-22,S001,P0003,183.80327493300655
2023-11-23,S001,P0003,179.42102186061783
2023-11-24,S001,P0003,173.84719129822065
2023-11-25,S001,P0003,189.5501898522307
2023-11-26,S001,P0003,185.03668967249854
2023-11-27,S001,P0003,167.36986566681867
2023-11-28,S001,P0003,174.90957839754037
2023-11-29,S001,P0003,182.92588897750267
2023-11-30,S001,P0003,175.30130570875178
2023-12-01,S001,P0003,166.60335178425407
2023-12-02,S001,P0003,179.36129638072367
2023-12-03,S001,P0003,172.1387313061246
2023-12-04,S001,P0003,152.0503901881048
2023-12-05,S001,P0003,157.5010399220718
2023-12-06,S001,P0003,163.7978668131081
2023-12-07,S001,P0003,154.85178912163587
2023-12-08,S001,P0003,145.24931220196262
2023-12-09,S001,P0003,157.52878952763828
2023-12-10,S001,P0003,150.25278618273668
2023-12-11,S001,P0003,130.52494920824307
2023-12-12,S001,P0003,136.7292146452631
2023-12-13,S001,P0003,144.1427664952142
2023-12-14,S001,P0003,136.63816489965882
2023-12-15,S001,P0003,128.75623849386915
2023-12-16,S001,P0003,142.9835767091693
2023-12-17,S001,P0003,137.82628554821548
2023-12-18,S001,P0003,120.32837352520875
2023-12-19,S001,P0003,128.812556318996
2023-12-20,S001,P0003,138.49485161040548
2023-12-21,S001,P0003,133.1883364389217
2023-12-22,S001,P0003,127.37761710175744
2023-12-23,S001,P0003,143.4978037595779
2023-12-24,S001,P0003,140.00961221830326
2023-12-25,S001,P0003,123.91892225767329
2023-12-26,S001,P0003,133.5185485390991
2023-12-27,S001,P0003,144.00356879702935
2023-12-28,S001,P0003,139.17556140788082
2023-12-29,S001,P0003,133.51728924224068
2023-12-30,S001,P0003,149.47161636587157
2023-12-31,S001,P0003,145.5162821555602
2024-01-01,S001,P0003,128.68287195626993
2022-01-01,S001,P0004,130.54327817076685
2022-01-02,S001,P0004,122.94306895418987
2022-01-03,S001,P0004,110.21498242163594
2022-01-04,S001,P0004,146.47211138457328
2022-01-05,S001,P0004,143.5506934494947
2022-01-06,S001,P0004,154.1360919264839
2022-01-07,S001,P0004,154.2918470291669
2022-01-08,S001,P0004,146.85528343684507
2022-01-09,S001,P0004,137.3490272887049
2022-01-10,S001,P0004,122.35337520078677
2022-01-11,S001,P0004,156.06741971551452
2022-01-12,S001,P0004,150.4191835122155
2022-01-13,S001,P0004,158.18874792006073
2022-01-14,S001,P0004,155.5344126343006
2022-01-15,S001,P0004,145.38545780641817
2022-01-16,S001,P0004,133.35094447234223
2022-01-17,S001,P0004,116.08957419857168
2022-01-18,S001,P0004,147.86858381206847
2022-01-19,S001,P0004,140.67199012924408
2022-01-20,S001,P0004,147.32222219158697
2022-01-21,S001,P0004,144.00521781702736
2022-01-22,S001,P0004,133.662582414814
2022-01-23,S001,P0004,121.90025898322128
2022-01-24,S001,P0004,105.3587290312909
2022-01-25,S001,P0004,138.27270518777513
2022-01-26,S001,P0004,132.58060188158169
2022-01-27,S001,P0004,141.0477806055984
2022-01-28,S001,P0004,139.79359434881226
2022-01-29,S001,P0004,131.6857673623916
2022-01-30,S001,P0004,122.25148968813137
2022-01-31,S001,P0004,108.05017110819438
2022-02-01,S001,P0004,143.23573685288244
2022-02-02,S001,P0004,139.66867203522116
2022-02-03,S001,P0004,150.04173325036402
2022-02-04,S001,P0004,150.40927754649925
2022-02-05,S001,P0004,143.58367639602707
2022-02-06,S001,P0004,135.0481334352967
2022-02-07,S001,P0004,121.33079960054869
2022-02-08,S001,P0004,156.56802808247429
2022-02-09,S001,P0004,152.61694839925983
2022-02-10,S001,P0004,162.18126338855478
2022-02-11,S001,P0004,161.3402181010589
2022-02-12,S001,P0004,152.94422040881827
2022-02-13,S001,P0004,142.52645727824307
2022-02-14,S001,P0004,126.67543773328518
2022-02-15,S001,P0004,159.59635339044678
2022-02-16,S001,P0004,153.22149392471445
2022-02-17,S001,P0004,160.33368716428356
2022-02-18,S001,P0004,157.09278456735834
2022-02-19,S001,P0004,146.428747393766
2022-02-20,S001,P0004,133.95075445657605
2022-02-21,S001,P0004,116.31733864739056
2022-02-22,S001,P0004,147.7955161621955
2022-02-23,S001,P0004,140.36921360470754
2022-02-24,S001,P0004,146.86102322266032
2022-02-25,S001,P0004,143.45735854794526
2022-02-26,S001,P0004,133.10060668856937
2022-02-27,S001,P0004,121.39772735986487
2022-02-28,S001,P0004,104.99032236248507
2022-03-01,S001,P0004,138.114142872132
2022-03-02,S001,P0004,132.70832991399865
2022-03-03,S001,P0004,141.53839555340681
2022-03-04,S001,P0004,140.72298207910794
2022-03-05,S001,P0004,133.1279492025881
2022-03-06,S001,P0004,124.27718325629934
2022-03-07,S001,P0004,110.72508776217856
2022-03-08,S001,P0004,146.61865205150454
2022-03-09,S001,P0004,143.80931834926264
2022-03-10,S001,P0004,154.9785778118786
2022-03-11,S001,P0004,156.16725592424007
2022-03-12,S001,P0004,150.17196282720045
2022-03-13,S001,P0004,142.45803269621655
2022-03-14,S001,P0004,129.53384835835487
2022-03-15,S001,P0004,165.51439301689578
2022-03-16,S001,P0004,162.23420491567268
2022-03-17,S001,P0004,172.37363212372867
2022-03-18,S001,P0004,171.9883269402779
2022-03-19,S001,P0004,163.9054475508541
2022-03-20,S001,P0004,153.63589632920056
2022-03-21,S001,P0004,137.74750926334352
2022-03-22,S001,P0004,170.42706931406838
2022-03-23,S001,P0004,163.59136197805987
2022-03-24,S001,P0004,170.01122321238628
2022-03-25,S001,P0004,165.83858105583226
2022-03-26,S001,P0004,154.000027543627
2022-03-27,S001,P0004,140.10632441520704
2022-03-28,S001,P0004,120.822834214538
2022-03-29,S001,P0004,150.42882750786873
2022-03-30,S001,P0004,140.92596098025157
2022-03-31,S001,P0004,145.15994943431545
2022-04-01,S001,P0004,139.34550019467474
2022-04-02,S001,P0004,126.45810607150374
2022-04-03,S001,P0004,112.14215063611496
2022-04-04,S001,P0004,93.08035693842848
2022-04-05,S001,P0004,123.55255807163051
2022-04-06,S001,P0004,115.54409954656713
2022-04-07,S001,P0004,121.86789838405535
2022-04-08,S001,P0004,118.69021669417029
2022-04-09,S001,P0004,108.92372214855968
2022-04-10,S001,P0004,98.13725348504467
2022-04-11,S001,P0004,82.92727558701121
2022-04-12,S001,P0004,117.47894638008418
2022-04-13,S001,P0004,113.6770412417738
2022-04-14,S001,P0004,124.23068974731882
2022-04-15,S001,P0004,125.2019078963933
2022-04-16,S001,P0004,119.40142191304899
2022-04-17,S001,P0004,112.30112548852377
2022-04-18,S001,P0004,100.4080810819473
2022-04-19,S001,P0004,137.82791799261514
2022-04-20,S001,P0004,136.37780971517253
2022-04-21,S001,P0004,148.71293030861312
2022-04-22,S001,P0004,150.85632743876047
2022-04-23,S001,P0004,145.5956735378922
2022-04-24,S001,P0004,138.39621405332144
2022-04-25,S001,P0004,125.7748128251556
2022-04-26,S001,P0004,161.8629492790694
2022-04-27,S001,P0004,158.51886432030273
2022-04-28,S001,P0004,168.45278094745777
2022-04-29,S001,P0004,167.75517461365627
2022-04-30,S001,P0004,159.29160212920385
2022-05-01,S001,P0004,148.61346386226205
2022-05-02,S001,P0004,132.32966208140255
2022-05-03,S001,P0004,164.66707788171897
2022-05-04,S001,P0004,157.58013447271412
2022-05-05,S001,P0004,163.8734447922912
2022-05-06,S001,P0004,159.72758943988612
2022-05-07,S001,P0004,148.0916016634906
2022-05-08,S001,P0004,134.59159731445556
2022-05-09,S001,P0004,115.90056900945865
2022-05-10,S001,P0004,146.29731528104355
2022-05-11,S001,P0004,137.77481134537175
2022-05-12,S001,P0004,143.16204785921747
2022-05-13,S001,P0004,138.64940092262137
2022-05-14,S001,P0004,127.18111581742528
2022-05-15,S001,P0004,114.36433660559436
2022-05-16,S001,P0004,96.83968380079625
2022-05-17,S001,P0004,128.84132324405948
2022-05-18,S001,P0004,122.30679546705136
2022-05-19,S001,P0004,130.0005860577617
2022-05-20,S001,P0004,128.04144734397372
2022-05-21,S001,P0004,119.2969954675445
2022-05-22,S001,P0004,109.2949528245284
2022-05-23,S001,P0004,94.5959740889471
2022-05-24,S001,P0004,129.3559348387158
2022-05-25,S001,P0004,125.4378899144692
2022-05-26,S001,P0004,135.53762337679095
2022-05-27,S001,P0004,135.7127470073543
2022-05-28,S001,P0004,128.77882476271645
2022-05-29,S001,P0004,120.22185446214948
2022-05-30,S001,P0004,106.57201515798977
2022-05-31,S001,P0004,141.96653923310305
2022-06-01,S001,P0004,138.26190636941388
2022-06-02,S001,P0004,148.15928162389446
2022-06-03,S001,P0004,147.7331649577905
2022-06-04,S001,P0004,139.82674964529093
2022-06-05,S001,P0004,129.96334971221322
2022-06-06,S001,P0004,114.71884158363363
2022-06-07,S001,P0004,148.28302234955154
2022-06-08,S001,P0004,142.57013040100946
2022-06-09,S001,P0004,150.342502988344
2022-06-10,S001,P0004,147.73739245202609
2022-06-11,S001,P0004,137.66049338507764
2022-06-12,S001,P0004,125.69559450109188
2022-06-13,S001,P0004,108.47535120787292
2022-06-14,S001,P0004,140.24112784887058
2022-06-15,S001,P0004,132.95219634149333
2022-06-16,S001,P0004,139.4082999814175
2022-06-17,S001,P0004,135.77563080361097
2022-06-18,S001,P0004,124.97979107199025
2022-06-19,S001,P0004,112.61516231329779
2022-06-20,S001,P0004,95.31567872513531
2022-06-21,S001,P0004,127.31494609054036
2022-06-22,S001,P0004,120.55597683316377
2022-06-23,S001,P0004,127.81452633755327
2022-06-24,S001,P0004,125.22604852989791
2022-06-25,S001,P0004,115.6798053070161
2022-06-26,S001,P0004,104.72951284606026
2022-06-27,S001,P0004,88.96547821460632
2022-06-28,S001,P0004,122.57612239324797
2022-06-29,S001,P0004,117.45911518426715
2022-06-30,S001,P0004,126.34606325071762
2022-07-01,S001,P0004,125.33072806475589
2022-07-02,S001,P0004,117.26427106377218
2022-07-03,S001,P0004,107.6668768048271
2022-07-04,S001,P0004,93.10068128279781
2022-07-05,S001,P0004,127.73188200103421
2022-07-06,S001,P0004,123.44224296792137
2022-07-07,S001,P0004,132.95393106581835
2022-07-08,S001,P0004,132.35766328315094
2022-07-09,S001,P0004,124.50767209039643
2022-07-10,S001,P0004,114.93285658419191
2022-07-11,S001,P0004,100.20906948172863
2022-07-12,S001,P0004,134.52044476147805
2022-07-13,S001,P0004,129.77001152523349
2022-07-14,S001,P0004,138.7035659711724
2022-07-15,S001,P0004,137.43681818663921
2022-07-16,S001,P0004,128.84935874327232
2022-07-17,S001,P0004,118.4948495429029
2022-07-18,S001,P0004,102.97242375768454
2022-07-19,S001,P0004,136.4872310765101
2022-07-20,S001,P0004,130.96040089911767
2022-07-21,S001,P0004,139.15241713631983
2022-07-22,S001,P0004,137.18993708835785
2022-07-23,S001,P0004,127.9596086112818
2022-07-24,S001,P0004,117.01829242451774
2022-07-25,S001,P0004,100.96466993193823
2022-07-26,S001,P0004,134.00016159904388
2022-07-27,S001,P0004,128.03941107648055
2022-07-28,S001,P0004,135.83430562912312
2022-07-29,S001,P0004,133.501537420417
2022-07-30,S001,P0004,123.91722812114745
2022-07-31,S001,P0004,112.62796570537778
2022-08-01,S001,P0004,96.22331573746065
2022-08-02,S001,P0004,128.89746054497894
2022-08-03,S001,P0004,122.5604222011581
2022-08-04,S001,P0004,129.96268961956355
2022-08-05,S001,P0004,127.2232490632029
2022-08-06,S001,P0004,117.22451646012212
2022-08-07,S001,P0004,105.52352555446008
2022-08-08,S001,P0004,88.72430442120393
2022-08-09,S001,P0004,121.03932438060542
2022-08-10,S001,P0004,114.40024393890786
2022-08-11,S001,P0004,121.5818955587628
2022-08-12,S001,P0004,118.72950787962256
2022-08-13,S001,P0004,108.75268542385196
2022-08-14,S001,P0004,97.23552955271883
2022-08-15,S001,P0004,80.80786815116635
2022-08-16,S001,P0004,113.70551715529619
2022-08-17,S001,P0004,107.87983852567825
2022-08-18,S001,P0004,116.1205859768227
2022-08-19,S001,P0004,114.58207468403042
2022-08-20,S001,P0004,106.17623921933878
2022-08-21,S001,P0004,96.48200285191764
2022-08-22,S001,P0004,82.11596081227705
2022-08-23,S001,P0004,117.29220802500583
2022-08-24,S001,P0004,113.9322097268028
2022-08-25,S001,P0004,124.78749966228325
2022-08-26,S001,P0004,125.9664707960943
2022-08-27,S001,P0004,120.3282098659916
2022-08-28,S001,P0004,113.39291003102997
2022-08-29,S001,P0004,101.71384415651174
2022-08-30,S001,P0004,139.43882273676246
2022-08-31,S001,P0004,138.42138726536962
2022-09-01,S001,P0004,151.34570184791806
2022-09-02,S001,P0004,154.25513645786265
2022-09-03,S001,P0004,149.948049849984
2022-09-04,S001,P0004,143.89012694294323
2022-09-05,S001,P0004,132.58819461243476
2022-09-06,S001,P0004,170.15338169772505
2022-09-07,S001,P0004,168.41381803337796
2022-09-08,S001,P0004,180.04078324775332
2022-09-09,S001,P0004,181.0782523139244
2022-09-10,S001,P0004,174.33930663443576
2022-09-11,S001,P0004,165.31873480011927
2022-09-12,S001,P0004,150.56672599017475
2022-09-13,S001,P0004,184.2515114356599
2022-09-14,S001,P0004,178.27114954834533
2022-09-15,S001,P0004,185.37837769157332
2022-09-16,S001,P0004,181.7085011904096
2022-09-17,S001,P0004,170.17382298750135
2022-09-18,S001,P0004,156.37398287968043
2022-09-19,S001,P0004,136.9671634073536
2022-09-20,S001,P0004,166.23007971016423
2022-09-21,S001,P0004,156.16701714120043
2022-09-22,S001,P0004,159.63191227139544
2022-09-23,S001,P0004,152.853523020698
2022-09-24,S001,P0004,138.82726684049658
2022-09-25,S001,P0004,123.22316973970341
2022-09-26,S001,P0004,102.75495312262353
2022-09-27,S001,P0004,131.73823980361038
2022-09-28,S001,P0004,122.19819917286233
2022-09-29,S001,P0004,126.99067374937857
2022-09-30,S001,P0004,122.32686839083074
2022-10-01,S001,P0004,111.16520434140281
2022-10-02,S001,P0004,99.1197910102479
2022-10-03,S001,P0004,82.83053887289684
2022-10-04,S001,P0004,116.52287747303919
2022-10-05,S001,P0004,112.11736753293945
